,classe,grid_name,year,area_ha
16213,12,SC-21-Y-C,2023,898.6908729502711
16505,15,SC-21-Y-C,2023,415318.98137267696
16694,18,SC-21-Y-C,2023,5184.783704931482
16754,21,SC-21-Y-C,2023,15.14093948364259
16990,25,SC-21-Y-C,2023,8716.765464412836
17306,33,SC-21-Y-C,2023,1263.2802597517586
248,3,SC-21-Y-D,2016,1040643.8060054312
475,4,SC-21-Y-D,2016,12.345000207519533
764,11,SC-21-Y-D,2016,1816.5822160268956
1053,12,SC-21-Y-D,2016,1384.4980928113523
1343,15,SC-21-Y-D,2016,652470.0757540672
1516,18,SC-21-Y-D,2016,105728.09488493999
1575,21,SC-21-Y-D,2016,0.7875616271972656
1802,25,SC-21-Y-D,2016,3982.3728800392337
2101,33,SC-21-Y-D,2016,12106.944648817158
2396,3,SC-21-Y-D,2017,1039388.3159033727
2623,4,SC-21-Y-D,2017,9.187828161621097
2912,11,SC-21-Y-D,2017,1798.2592953420808
3201,12,SC-21-Y-D,2017,1360.2241761365476
3491,15,SC-21-Y-D,2017,636575.6890183279
3663,18,SC-21-Y-D,2017,122875.82741570473
3723,21,SC-21-Y-D,2017,0.437534161376953
3951,25,SC-21-Y-D,2017,4031.0941383094973
4251,33,SC-21-Y-D,2017,12106.3839404283
4546,3,SC-21-Y-D,2018,1037293.623495362
4773,4,SC-21-Y-D,2018,9.187828161621097
5062,11,SC-21-Y-D,2018,1842.4715383396256
5352,12,SC-21-Y-D,2018,1370.030784083875
5643,15,SC-21-Y-D,2018,619227.3070103886
5814,18,SC-21-Y-D,2018,142278.68297168027
6102,25,SC-21-Y-D,2018,3937.7922874489013
6401,33,SC-21-Y-D,2018,12186.411314186633
6696,3,SC-21-Y-D,2019,1030530.5969865139
6922,4,SC-21-Y-D,2019,11.37547050170898
7212,11,SC-21-Y-D,2019,1778.6004207554008
7503,12,SC-21-Y-D,2019,1411.889732459956
7794,15,SC-21-Y-D,2019,619024.4459151775
7969,18,SC-21-Y-D,2019,149169.02685043347
8256,25,SC-21-Y-D,2019,3947.7053813270722
8555,33,SC-21-Y-D,2019,12271.866472444695
8850,3,SC-21-Y-D,2020,1028874.3545840131
9079,4,SC-21-Y-D,2020,11.287963635253902
9370,11,SC-21-Y-D,2020,1852.954614330116
9662,12,SC-21-Y-D,2020,1389.5384842719338
9953,15,SC-21-Y-D,2020,611686.3105986943
10135,18,SC-21-Y-D,2020,158105.40631447796
10424,25,SC-21-Y-D,2020,3980.3035131446995
10726,33,SC-21-Y-D,2020,12245.43876541954
11021,3,SC-21-Y-D,2021,1027191.1828216325
11255,4,SC-21-Y-D,2021,11.63798685302734
11547,11,SC-21-Y-D,2021,2084.670062334272
11838,12,SC-21-Y-D,2021,1438.3496494729925
12129,15,SC-21-Y-D,2021,614353.390651565
12325,18,SC-21-Y-D,2021,156897.89543276257
12614,25,SC-21-Y-D,2021,4200.249138832623
12925,33,SC-21-Y-D,2021,11968.219094533311
13220,3,SC-21-Y-D,2022,1018417.3665385556
13452,4,SC-21-Y-D,2022,11.550482958984372
13742,11,SC-21-Y-D,2022,1621.470719699492
14032,12,SC-21-Y-D,2022,882.3469948774027
14324,15,SC-21-Y-D,2022,621966.4038293735
14519,18,SC-21-Y-D,2022,158524.1439779156
14810,25,SC-21-Y-D,2022,4295.347909344862
15126,33,SC-21-Y-D,2022,12426.9643852533
15421,3,SC-21-Y-D,2023,1006511.7448170203
15651,4,SC-21-Y-D,2023,10.587989184570306
15929,11,SC-21-Y-D,2023,1312.9186991873416
16214,12,SC-21-Y-D,2023,197.4646170922852
16506,15,SC-21-Y-D,2023,631001.4766720922
16695,18,SC-21-Y-D,2023,160621.83696087252
16991,25,SC-21-Y-D,2023,5296.37614374342
17307,33,SC-21-Y-D,2023,13193.188938760608
249,3,SC-21-Z-A,2016,926529.9457384668
476,4,SC-21-Z-A,2016,2768.556156516536
765,11,SC-21-Z-A,2016,7645.023708044667
1054,12,SC-21-Z-A,2016,35869.721241912055
1344,15,SC-21-Z-A,2016,710239.8244697102
1517,18,SC-21-Z-A,2016,126705.22307650614
1803,25,SC-21-Z-A,2016,3238.7607972385044
2102,33,SC-21-Z-A,2016,10983.167782159975
2397,3,SC-21-Z-A,2017,924927.610193656
2624,4,SC-21-Z-A,2017,2909.4330876028976
2913,11,SC-21-Z-A,2017,6836.573903716214
3202,12,SC-21-Z-A,2017,35668.528240584026
3492,15,SC-21-Z-A,2017,691335.2014122524
3664,18,SC-21-Z-A,2017,144230.72029800032
3952,25,SC-21-Z-A,2017,3325.178142032202
4252,33,SC-21-Z-A,2017,14747.153612506238
4547,3,SC-21-Z-A,2018,927455.8850882966
4774,4,SC-21-Z-A,2018,2927.9852317984537
5063,11,SC-21-Z-A,2018,6579.724861308749
5353,12,SC-21-Z-A,2018,35887.74686352621
5644,15,SC-21-Z-A,2018,700955.2017187969
5815,18,SC-21-Z-A,2018,129615.58504523367
6103,25,SC-21-Z-A,2018,3410.6120385199747
6402,33,SC-21-Z-A,2018,17147.92170654352
6697,3,SC-21-Z-A,2019,924780.6730317523
6923,4,SC-21-Z-A,2019,2973.57507220983
7213,11,SC-21-Z-A,2019,6706.925232997053
7504,12,SC-21-Z-A,2019,36082.58268400349
7795,15,SC-21-Z-A,2019,693332.5357591314
7970,18,SC-21-Z-A,2019,139400.9172426537
8257,25,SC-21-Z-A,2019,3471.0556516776
8556,33,SC-21-Z-A,2019,17232.661440171523
8851,3,SC-21-Z-A,2020,922830.7496988265
9080,4,SC-21-Z-A,2020,3104.7597986186647
9371,11,SC-21-Z-A,2020,6734.60231129642
9663,12,SC-21-Z-A,2020,36164.03895766754
9954,15,SC-21-Z-A,2020,694450.0125973249
10136,18,SC-21-Z-A,2020,140048.72148767093
10425,25,SC-21-Z-A,2020,3508.219604523229
10727,33,SC-21-Z-A,2020,17139.11885488129
11022,3,SC-21-Z-A,2021,919678.0527990112
11256,4,SC-21-Z-A,2021,3183.342161307869
11548,11,SC-21-Z-A,2021,7106.892440559399
11839,12,SC-21-Z-A,2021,36067.93301038613
12130,15,SC-21-Z-A,2021,697552.8949864558
12326,18,SC-21-Z-A,2021,139544.84740769427
12615,25,SC-21-Z-A,2021,3763.7473820733153
12926,33,SC-21-Z-A,2021,17083.74322430558
13221,3,SC-21-Z-A,2022,909915.5453014192
13453,4,SC-21-Z-A,2022,3072.672130675394
13743,11,SC-21-Z-A,2022,4566.705606881196
14033,12,SC-21-Z-A,2022,29647.36877361077
14325,15,SC-21-Z-A,2022,713733.9252648635
14520,18,SC-21-Z-A,2022,141385.24102080474
14811,25,SC-21-Z-A,2022,3965.3580314568494
15127,33,SC-21-Z-A,2022,17694.63728210423
15422,3,SC-21-Z-A,2023,905097.1808708017
15652,4,SC-21-Z-A,2023,2907.066966149097
15930,11,SC-21-Z-A,2023,1479.3572212617987
16215,12,SC-21-Z-A,2023,15100.857711909532
16507,15,SC-21-Z-A,2023,733841.766498418
16696,18,SC-21-Z-A,2023,143658.10792635032
16992,25,SC-21-Z-A,2023,3988.268200242399
17308,33,SC-21-Z-A,2023,17908.850779817432
250,3,SC-21-Z-B,2016,784647.3332273798
477,4,SC-21-Z-B,2016,1092.7955214364565
766,11,SC-21-Z-B,2016,2708.50124826624
1055,12,SC-21-Z-B,2016,2454.161794223545
1345,15,SC-21-Z-B,2016,846822.2816597368
1518,18,SC-21-Z-B,2016,152689.3996504214
1804,25,SC-21-Z-B,2016,28334.309553683623
2103,33,SC-21-Z-B,2016,5123.375828245263
2398,3,SC-21-Z-B,2017,777717.621342872
2625,4,SC-21-Z-B,2017,1069.8970879952933
2914,11,SC-21-Z-B,2017,2758.284047339225
3203,12,SC-21-Z-B,2017,2432.8088166090847
3493,15,SC-21-Z-B,2017,833741.7178394974
3665,18,SC-21-Z-B,2017,171089.18529569497
3953,25,SC-21-Z-B,2017,29509.941453181043
4253,33,SC-21-Z-B,2017,5552.702600235063
4548,3,SC-21-Z-B,2018,767245.5132455968
4775,4,SC-21-Z-B,2018,1083.3936871739031
5064,11,SC-21-Z-B,2018,2738.142527454116
5354,12,SC-21-Z-B,2018,2447.543879682813
5645,15,SC-21-Z-B,2018,835069.3058237308
5816,18,SC-21-Z-B,2018,178430.81471420493
6104,25,SC-21-Z-B,2018,30460.58412081907
6403,33,SC-21-Z-B,2018,6396.508507973979
6698,3,SC-21-Z-B,2019,754292.9982126143
6924,4,SC-21-Z-B,2019,970.1991799011704
7214,11,SC-21-Z-B,2019,2848.101276458019
7505,12,SC-21-Z-B,2019,2481.255219916831
7796,15,SC-21-Z-B,2019,826918.7928516974
7971,18,SC-21-Z-B,2019,198132.06995901483
8258,25,SC-21-Z-B,2019,31680.803258822692
8557,33,SC-21-Z-B,2019,6547.411096410161
8852,3,SC-21-Z-B,2020,750797.6592579234
9081,4,SC-21-Z-B,2020,1092.302306863152
9372,11,SC-21-Z-B,2020,2861.6533835829296
9664,12,SC-21-Z-B,2020,2504.6898676527862
9955,15,SC-21-Z-B,2020,825708.2407160379
10137,18,SC-21-Z-B,2020,201587.99349389784
10426,25,SC-21-Z-B,2020,32445.543673044638
10728,33,SC-21-Z-B,2020,6873.724007283677
11023,3,SC-21-Z-B,2021,741086.168568325
11257,4,SC-21-Z-B,2021,1999.9910558792876
11549,11,SC-21-Z-B,2021,3902.286279944009
11840,12,SC-21-Z-B,2021,2629.471407472122
12131,15,SC-21-Z-B,2021,832295.3324187227
12327,18,SC-21-Z-B,2021,200951.9623120093
12616,25,SC-21-Z-B,2021,35593.76774609853
12927,33,SC-21-Z-B,2021,5413.178694981755
13222,3,SC-21-Z-B,2022,730448.0199450988
13454,4,SC-21-Z-B,2022,1900.5057425186928
13744,11,SC-21-Z-B,2022,2967.32891850346
14034,12,SC-21-Z-B,2022,2089.4319770705115
14326,15,SC-21-Z-B,2022,839479.0220698233
14521,18,SC-21-Z-B,2022,204278.467796006
14812,25,SC-21-Z-B,2022,37399.14047507505
15128,33,SC-21-Z-B,2022,5310.241559361138
15423,3,SC-21-Z-B,2023,716388.8633175415
15653,4,SC-21-Z-B,2023,579.8531235357062
15931,11,SC-21-Z-B,2023,2266.942670354145
16216,12,SC-21-Z-B,2023,1597.847207700125
16508,15,SC-21-Z-B,2023,852162.1523427919
16697,18,SC-21-Z-B,2023,207194.41560946556
16993,25,SC-21-Z-B,2023,38291.267827576856
17309,33,SC-21-Z-B,2023,5390.816384500997
251,3,SC-21-Z-C,2016,967821.5579231611
478,4,SC-21-Z-C,2016,1397.734443989426
767,11,SC-21-Z-C,2016,8163.880345501376
1056,12,SC-21-Z-C,2016,7671.938672391456
1346,15,SC-21-Z-C,2016,229771.31493593543
1519,18,SC-21-Z-C,2016,590627.0177864183
1805,25,SC-21-Z-C,2016,6841.867701930357
2104,33,SC-21-Z-C,2016,5850.257988551848
2399,3,SC-21-Z-C,2017,966226.4610721214
2626,4,SC-21-Z-C,2017,1382.8056065931924
2915,11,SC-21-Z-C,2017,7965.495483378282
3204,12,SC-21-Z-C,2017,7329.708036905436
3494,15,SC-21-Z-C,2017,221700.6007192392
3666,18,SC-21-Z-C,2017,599912.0270584065
3954,25,SC-21-Z-C,2017,6917.115078472735
4254,33,SC-21-Z-C,2017,6711.356742764801
4549,3,SC-21-Z-C,2018,958952.3473445977
4776,4,SC-21-Z-C,2018,1333.386082844414
5065,11,SC-21-Z-C,2018,7881.697730501742
5355,12,SC-21-Z-C,2018,7295.99263027686
5646,15,SC-21-Z-C,2018,225646.41489311188
5817,18,SC-21-Z-C,2018,601757.6496980567
6105,25,SC-21-Z-C,2018,7122.1910525879475
6404,33,SC-21-Z-C,2018,8155.890365916944
6699,3,SC-21-Z-C,2019,949194.1125445359
6925,4,SC-21-Z-C,2019,1302.644938606151
7215,11,SC-21-Z-C,2019,9518.653638844808
7506,12,SC-21-Z-C,2019,7173.4023507625225
7797,15,SC-21-Z-C,2019,215342.6177692788
7972,18,SC-21-Z-C,2019,612584.14409267
8259,25,SC-21-Z-C,2019,7243.55979688836
8558,33,SC-21-Z-C,2019,15786.434666317646
8853,3,SC-21-Z-C,2020,952636.2612092228
9082,4,SC-21-Z-C,2020,1321.690404279984
9373,11,SC-21-Z-C,2020,9925.01343444388
9665,12,SC-21-Z-C,2020,7347.607302596045
9956,15,SC-21-Z-C,2020,203183.0415599488
10138,18,SC-21-Z-C,2020,621273.5087324991
10427,25,SC-21-Z-C,2020,7335.875609969747
10729,33,SC-21-Z-C,2020,15122.571544921197
11024,3,SC-21-Z-C,2021,944657.0431125172
11258,4,SC-21-Z-C,2021,1278.0925610121712
11550,11,SC-21-Z-C,2021,9773.0835924912
11841,12,SC-21-Z-C,2021,7065.546043418027
12132,15,SC-21-Z-C,2021,209770.66972917877
12328,18,SC-21-Z-C,2021,621452.7452583167
12617,25,SC-21-Z-C,2021,7483.249104715817
12928,33,SC-21-Z-C,2021,16665.1403962559
13223,3,SC-21-Z-C,2022,933044.0045223271
13455,4,SC-21-Z-C,2022,1123.1627750149307
13745,11,SC-21-Z-C,2022,5556.810311082102
14035,12,SC-21-Z-C,2022,4092.2894739272574
14327,15,SC-21-Z-C,2022,209262.450845628
14522,18,SC-21-Z-C,2022,637538.3231189449
14813,25,SC-21-Z-C,2022,7501.2148839577685
14867,31,SC-21-Z-C,2022,1.2250281982421871
15129,33,SC-21-Z-C,2022,20026.08883879548
15424,3,SC-21-Z-C,2023,921183.6065518359
15654,4,SC-21-Z-C,2023,871.5762715603429
15932,11,SC-21-Z-C,2023,2814.404224069565
16217,12,SC-21-Z-C,2023,1754.1567101904568
16509,15,SC-21-Z-C,2023,200014.67058739864
16698,18,SC-21-Z-C,2023,662763.1176600937
16994,25,SC-21-Z-C,2023,8744.979593770227
17048,31,SC-21-Z-C,2023,1.2250283691406247
17310,33,SC-21-Z-C,2023,19997.83317063251
252,3,SC-21-Z-D,2016,1222440.3217757756
479,4,SC-21-Z-D,2016,23.035994828239843
768,11,SC-21-Z-D,2016,4508.501819778409
1057,12,SC-21-Z-D,2016,2634.098331390308
1347,15,SC-21-Z-D,2016,184912.3011329222
1520,18,SC-21-Z-D,2016,393735.76637868537
1806,25,SC-21-Z-D,2016,5547.888907623576
2105,33,SC-21-Z-D,2016,4234.720528661911
2400,3,SC-21-Z-D,2017,1212490.648233175
2627,4,SC-21-Z-D,2017,25.097866318287515
2916,11,SC-21-Z-D,2017,4720.013018995056
3205,12,SC-21-Z-D,2017,2608.808667413241
3495,15,SC-21-Z-D,2017,170149.01187424673
3667,18,SC-21-Z-D,2017,417494.7236249814
3955,25,SC-21-Z-D,2017,5619.107124334494
4255,33,SC-21-Z-D,2017,4929.3122275253945
4550,3,SC-21-Z-D,2018,1191278.7436110175
4777,4,SC-21-Z-D,2018,25.49634300242698
5066,11,SC-21-Z-D,2018,4292.039879428028
5356,12,SC-21-Z-D,2018,2507.0146581719523
5647,15,SC-21-Z-D,2018,180631.6331650889
5818,18,SC-21-Z-D,2018,426718.79252387
6106,25,SC-21-Z-D,2018,5710.278102341459
6405,33,SC-21-Z-D,2018,6872.812141731136
6700,3,SC-21-Z-D,2019,1158123.9573010502
6926,4,SC-21-Z-D,2019,23.96222763420548
7216,11,SC-21-Z-D,2019,5693.63379135291
7507,12,SC-21-Z-D,2019,2497.983603851708
7798,15,SC-21-Z-D,2019,197471.98622203336
7973,18,SC-21-Z-D,2019,435008.6055605656
8260,25,SC-21-Z-D,2019,5776.341953921154
8559,33,SC-21-Z-D,2019,13440.164290354604
8854,3,SC-21-Z-D,2020,1143243.329878828
9083,4,SC-21-Z-D,2020,24.31471969439334
9374,11,SC-21-Z-D,2020,6072.801648006
9666,12,SC-21-Z-D,2020,3003.3718842948574
9957,15,SC-21-Z-D,2020,203857.4803205133
10139,18,SC-21-Z-D,2020,443206.7674516656
10428,25,SC-21-Z-D,2020,5847.281182284313
10730,33,SC-21-Z-D,2020,12781.287902999924
11025,3,SC-21-Z-D,2021,1125634.053087056
11259,4,SC-21-Z-D,2021,23.876659118724117
11551,11,SC-21-Z-D,2021,6421.430344883531
11842,12,SC-21-Z-D,2021,2484.83562187843
12133,15,SC-21-Z-D,2021,216447.0206282085
12329,18,SC-21-Z-D,2021,446748.543521295
12618,25,SC-21-Z-D,2021,5957.24398898582
12929,33,SC-21-Z-D,2021,14319.806573240936
13224,3,SC-21-Z-D,2022,1108454.8973290368
13456,4,SC-21-Z-D,2022,24.05300071418309
13746,11,SC-21-Z-D,2022,4004.68492459204
14036,12,SC-21-Z-D,2022,2364.9270677207783
14328,15,SC-21-Z-D,2022,223309.9320982649
14523,18,SC-21-Z-D,2022,456613.2658579605
14814,25,SC-21-Z-D,2022,6036.280178714491
15130,33,SC-21-Z-D,2022,17228.769967664746
15425,3,SC-21-Z-D,2023,1090848.9438532013
15655,4,SC-21-Z-D,2023,20.233558240248698
15933,11,SC-21-Z-D,2023,5182.323243985468
16218,12,SC-21-Z-D,2023,1545.6015794430452
16510,15,SC-21-Z-D,2023,226199.44191179372
16699,18,SC-21-Z-D,2023,469486.5296205055
16995,25,SC-21-Z-D,2023,7582.0894044213655
17311,33,SC-21-Z-D,2023,17171.6472530575
253,3,SC-22-V-A,2016,1808149.2788615278
480,4,SC-22-V-A,2016,3543.830694429862
769,11,SC-22-V-A,2016,717.46109411408
1058,12,SC-22-V-A,2016,807.5060763496431
1348,15,SC-22-V-A,2016,578.8208095681099
1521,18,SC-22-V-A,2016,27.864331433105463
1807,25,SC-22-V-A,2016,4203.364711725134
2106,33,SC-22-V-A,2016,16077.58724891543
2401,3,SC-22-V-A,2017,1808021.3082637894
2628,4,SC-22-V-A,2017,3542.592114199149
2917,11,SC-22-V-A,2017,676.1337906411806
3206,12,SC-22-V-A,2017,804.8513145820648
3496,15,SC-22-V-A,2017,653.2813720478125
3668,18,SC-22-V-A,2017,47.13769129638671
3956,25,SC-22-V-A,2017,4203.0992985598505
4256,33,SC-22-V-A,2017,16157.132928028146
4551,3,SC-22-V-A,2018,1807714.6571000053
4778,4,SC-22-V-A,2018,3548.5134158043725
5067,11,SC-22-V-A,2018,708.2006667886418
5357,12,SC-22-V-A,2018,805.7353903266937
5648,15,SC-22-V-A,2018,1029.488544586036
5819,18,SC-22-V-A,2018,41.46680521240236
6107,25,SC-22-V-A,2018,4203.099428296179
6406,33,SC-22-V-A,2018,16054.375422131145
6701,3,SC-22-V-A,2019,1807668.0157572122
6927,4,SC-22-V-A,2019,3544.182983840261
7217,11,SC-22-V-A,2019,681.9613340921088
7508,12,SC-22-V-A,2019,809.8948762825041
7799,15,SC-22-V-A,2019,1127.1156910865946
7974,18,SC-22-V-A,2019,37.04441838378905
8261,25,SC-22-V-A,2019,4203.541297888465
8560,33,SC-22-V-A,2019,16033.60335241548
8855,3,SC-22-V-A,2020,1807472.416594365
9084,4,SC-22-V-A,2020,3547.809420613943
9375,11,SC-22-V-A,2020,703.529282297675
9667,12,SC-22-V-A,2020,813.0804985969573
9958,15,SC-22-V-A,2020,1311.8199154518054
10140,18,SC-22-V-A,2020,27.583894421386734
10429,25,SC-22-V-A,2020,4203.80680744657
10731,33,SC-22-V-A,2020,16025.401825498988
11026,3,SC-22-V-A,2021,1806073.1229954269
11260,4,SC-22-V-A,2021,3568.320948983084
11552,11,SC-22-V-A,2021,738.8918109658872
11843,12,SC-22-V-A,2021,825.2907407234222
12134,15,SC-22-V-A,2021,2643.3333922053894
12330,18,SC-22-V-A,2021,37.75247405395508
12619,25,SC-22-V-A,2021,4205.398876483436
12930,33,SC-22-V-A,2021,16013.86819272225
13225,3,SC-22-V-A,2022,1805735.8708279876
13457,4,SC-22-V-A,2022,3780.9970934817625
13747,11,SC-22-V-A,2022,623.3039252175973
14037,12,SC-22-V-A,2022,811.5475914347091
14329,15,SC-22-V-A,2022,2654.477071935241
14524,18,SC-22-V-A,2022,39.522316046142585
14815,25,SC-22-V-A,2022,4230.157186694618
15131,33,SC-22-V-A,2022,16230.103418765351
15426,3,SC-22-V-A,2023,1805762.0222166807
15656,4,SC-22-V-A,2023,3781.529415784009
15934,11,SC-22-V-A,2023,502.4517520974076
16219,12,SC-22-V-A,2023,585.5955635794127
16511,15,SC-22-V-A,2023,2753.034930777183
16700,18,SC-22-V-A,2023,38.74304973754886
16996,25,SC-22-V-A,2023,4195.894143178609
17312,33,SC-22-V-A,2023,16486.708359726348
254,3,SC-22-V-B,2016,1337231.4663018836
481,4,SC-22-V-B,2016,21065.109989588505
770,11,SC-22-V-B,2016,914.8572107727068
1059,12,SC-22-V-B,2016,73173.65446356196
1349,15,SC-22-V-B,2016,314550.9278436774
1522,18,SC-22-V-B,2016,7214.783414168168
1808,25,SC-22-V-B,2016,67288.12245614232
2107,33,SC-22-V-B,2016,12666.87564331217
2402,3,SC-22-V-B,2017,1335913.2673843822
2629,4,SC-22-V-B,2017,21072.5297930553
2918,11,SC-22-V-B,2017,915.3898341796892
3207,12,SC-22-V-B,2017,73573.86121845714
3497,15,SC-22-V-B,2017,315189.63979556755
3669,18,SC-22-V-B,2017,7353.0218273208375
3957,25,SC-22-V-B,2017,67383.91206421117
4257,33,SC-22-V-B,2017,12704.175405933482
4552,3,SC-22-V-B,2018,1336956.8327878662
4779,4,SC-22-V-B,2018,21078.8930296764
5068,11,SC-22-V-B,2018,921.4846331665058
5358,12,SC-22-V-B,2018,74244.98075995738
5649,15,SC-22-V-B,2018,313335.8908411714
5820,18,SC-22-V-B,2018,7442.80303544463
6108,25,SC-22-V-B,2018,67457.21776156226
6407,33,SC-22-V-B,2018,12667.69447426503
6702,3,SC-22-V-B,2019,1339058.4938829092
6928,4,SC-22-V-B,2019,21075.00121294057
7218,11,SC-22-V-B,2019,980.4098742736834
7509,12,SC-22-V-B,2019,74342.01418603557
7800,15,SC-22-V-B,2019,310292.80389134184
7975,18,SC-22-V-B,2019,8146.590896549493
8262,25,SC-22-V-B,2019,67677.46705324507
8561,33,SC-22-V-B,2019,12533.016325819364
8856,3,SC-22-V-B,2020,1336105.3183330426
9085,4,SC-22-V-B,2020,21074.29666348988
9376,11,SC-22-V-B,2020,904.8557771850604
9668,12,SC-22-V-B,2020,74394.89633391758
9959,15,SC-22-V-B,2020,312901.90244580695
10141,18,SC-22-V-B,2020,8269.04190400422
10430,25,SC-22-V-B,2020,67849.48334322039
10732,33,SC-22-V-B,2020,12606.002522455115
11027,3,SC-22-V-B,2021,1326110.218859349
11261,4,SC-22-V-B,2021,21085.106756403693
11553,11,SC-22-V-B,2021,913.7875405029316
11844,12,SC-22-V-B,2021,75431.188387801
12135,15,SC-22-V-B,2021,321691.6527730728
12331,18,SC-22-V-B,2021,8086.02856597501
12620,25,SC-22-V-B,2021,68237.15743415052
12931,33,SC-22-V-B,2021,12551.010986695988
13226,3,SC-22-V-B,2022,1320559.6877162482
13458,4,SC-22-V-B,2022,23024.329167032414
13748,11,SC-22-V-B,2022,864.8894437377934
14038,12,SC-22-V-B,2022,78085.1068461991
14330,15,SC-22-V-B,2022,322674.95789450494
14525,18,SC-22-V-B,2022,8101.403329549345
14816,25,SC-22-V-B,2022,68554.86044332375
15132,33,SC-22-V-B,2022,12240.916463374284
15427,3,SC-22-V-B,2023,1305789.3270797462
15657,4,SC-22-V-B,2023,30601.56354136357
15935,11,SC-22-V-B,2023,651.9880684823552
16220,12,SC-22-V-B,2023,83557.28939072565
16512,15,SC-22-V-B,2023,323929.42593189323
16701,18,SC-22-V-B,2023,8786.723190292594
16997,25,SC-22-V-B,2023,68408.61771999841
17313,33,SC-22-V-B,2023,12381.21638144177
255,3,SC-22-V-C,2016,1730169.272894567
482,4,SC-22-V-C,2016,27716.18418005869
771,11,SC-22-V-C,2016,13135.566881035857
1060,12,SC-22-V-C,2016,1958.4815816758492
1350,15,SC-22-V-C,2016,33167.68287591087
1523,18,SC-22-V-C,2016,4077.5394889215877
1809,25,SC-22-V-C,2016,10626.743425374943
2108,33,SC-22-V-C,2016,8329.123348069763
2403,3,SC-22-V-C,2017,1729622.6887570801
2630,4,SC-22-V-C,2017,27713.27399669688
2919,11,SC-22-V-C,2017,13111.983028730698
3208,12,SC-22-V-C,2017,1965.709713725411
3498,15,SC-22-V-C,2017,33114.71331159423
3670,18,SC-22-V-C,2017,4633.778851379875
3958,25,SC-22-V-C,2017,10624.627543947947
4258,33,SC-22-V-C,2017,8393.811852189649
4553,3,SC-22-V-C,2018,1728432.6227122364
4780,4,SC-22-V-C,2018,27691.50987213004
5069,11,SC-22-V-C,2018,13114.418233806373
5359,12,SC-22-V-C,2018,1963.7731511033328
5650,15,SC-22-V-C,2018,32685.740786796323
5821,18,SC-22-V-C,2018,6315.32286101635
6109,25,SC-22-V-C,2018,10626.566693850298
6408,33,SC-22-V-C,2018,8350.632744400094
6703,3,SC-22-V-C,2019,1726543.7955364962
6929,4,SC-22-V-C,2019,27703.231783866973
7219,11,SC-22-V-C,2019,13121.189684306844
7510,12,SC-22-V-C,2019,1965.800053782776
7801,15,SC-22-V-C,2019,30360.96764110489
7976,18,SC-22-V-C,2019,10516.076686334509
8263,25,SC-22-V-C,2019,10635.64224986839
8562,33,SC-22-V-C,2019,8333.883419570979
8857,3,SC-22-V-C,2020,1723819.5465064629
9086,4,SC-22-V-C,2020,27851.09334232669
9377,11,SC-22-V-C,2020,13135.110943312611
9669,12,SC-22-V-C,2020,1989.151718785226
9960,15,SC-22-V-C,2020,32786.39570032913
10142,18,SC-22-V-C,2020,10639.776774878319
10431,25,SC-22-V-C,2020,10631.41385875509
10733,33,SC-22-V-C,2020,8328.098210466002
11028,3,SC-22-V-C,2021,1720373.306237177
11262,4,SC-22-V-C,2021,27898.516787920107
11554,11,SC-22-V-C,2021,13230.787490133713
11845,12,SC-22-V-C,2021,1988.2713374863908
12136,15,SC-22-V-C,2021,36446.25143854329
12332,18,SC-22-V-C,2021,10278.067932440656
12621,25,SC-22-V-C,2021,10629.211083578084
12932,33,SC-22-V-C,2021,8336.17474802557
13227,3,SC-22-V-C,2022,1717133.9043626348
13459,4,SC-22-V-C,2022,29243.25352145134
13749,11,SC-22-V-C,2022,12514.354809579254
14039,12,SC-22-V-C,2022,1509.2351946397384
14331,15,SC-22-V-C,2022,39034.02105259579
14526,18,SC-22-V-C,2022,10311.48741391748
14817,25,SC-22-V-C,2022,10628.785112319549
15133,33,SC-22-V-C,2022,8805.545588170942
15428,3,SC-22-V-C,2023,1714222.4457110148
15658,4,SC-22-V-C,2023,30479.02056813413
15936,11,SC-22-V-C,2023,9092.423310735694
16221,12,SC-22-V-C,2023,1194.9105182556068
16513,15,SC-22-V-C,2023,44212.64647308328
16702,18,SC-22-V-C,2023,10399.129476247033
16998,25,SC-22-V-C,2023,10616.092085866912
17314,33,SC-22-V-C,2023,8963.918911978204
256,3,SC-22-V-D,2016,1064396.0037738911
483,4,SC-22-V-D,2016,10784.105083804368
772,11,SC-22-V-D,2016,12212.514055270036
1061,12,SC-22-V-D,2016,15824.705101198506
1351,15,SC-22-V-D,2016,668204.5383086139
1524,18,SC-22-V-D,2016,17033.966325883277
1810,25,SC-22-V-D,2016,26225.89921910792
2109,33,SC-22-V-D,2016,14498.65392215179
2404,3,SC-22-V-D,2017,1054967.2689172232
2631,4,SC-22-V-D,2017,10637.14888869829
2920,11,SC-22-V-D,2017,12113.345851794193
3209,12,SC-22-V-D,2017,15778.895505879853
3499,15,SC-22-V-D,2017,675426.2979867975
3671,18,SC-22-V-D,2017,19412.525259589573
3959,25,SC-22-V-D,2017,26306.663776255118
4259,33,SC-22-V-D,2017,14538.239606104667
4554,3,SC-22-V-D,2018,1043616.2000546611
